"gene" "sample" "reads" "genotype" "FeatureStart" "FeatureEnd" "P1_nonsyn" "P2_nonsyn" "P1_syn" "P2_syn" "D_nonsyn" "D_syn" "exon_length" "length" "Dtotal" "Dn_cont" "Ds_cont" "Dtotal_cont" "dif_or_not" "dnds"
"459" "FAM169A" "TGU17" 2.22192216682187 "AB" 60471809 60510269 1 0 0 0 6 4 5861 38460 10 0.00102371608940454 0.000682477392936359 0.0017061934823409 "DIF" 1.2
"460" "FAM169A" "TGU29" 2.32972384632944 "AA" 60471809 60510269 1 0 0 0 6 4 5861 38460 10 0.00102371608940454 0.000682477392936359 0.0017061934823409 "DIF" 1.2
"461" "FAM172A" "TGU14" 5.90936011561124 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"462" "FAM172A" "TGU17" 5.98595333232724 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"463" "FAM172A" "TGU26" 6.02558438920434 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"464" "FAM172A" "TGU27" 6.29630723690556 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"465" "FAM172A" "TGU29" 6.41065489056878 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"466" "FAM174A" "TGU29" 2.34074634038722 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"467" "FAM174A" "TGU14" 2.38285326976782 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"468" "FAM174A" "TGU17" 2.56084072141238 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"469" "FAM174A" "TGU26" 2.48530130233744 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"470" "FAM174A" "TGU27" 2.3559041802591 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"471" "FAM214B" "TGU14" 5.21712948286782 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"472" "FAM214B" "TGU17" 5.42965140986702 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"473" "FAM214B" "TGU26" 5.4657374118942 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"474" "FAM214B" "TGU27" 5.59708665604197 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"475" "FAM214B" "TGU29" 5.59918444369315 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"476" "FAM219A" "TGU14" 3.11923779185764 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"477" "FAM219A" "TGU17" 3.25890868710417 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"478" "FAM219A" "TGU26" 3.59257611679423 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"479" "FAM219A" "TGU27" 2.92442408275127 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"480" "FAM219A" "TGU29" 2.73389686146397 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"481" "FANCG" "TGU14" 3.7932441237246 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"482" "FANCG" "TGU17" 3.75580234453227 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"483" "FANCG" "TGU26" 3.31007948211796 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"484" "FANCG" "TGU27" 3.50741511737449 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"485" "FANCG" "TGU29" 3.73219686304588 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"486" "FBXL17" "TGU26" 3.96774937541086 "AB" 20737720 21018550 0 0 1 0 0 1 6494 280830 1 0 0.000153988296889436 0.000153988296889436 "DIF" 0
"487" "FBXL17" "TGU14" 3.66138432734398 "AB" 20737720 21018550 0 0 1 0 0 1 6494 280830 1 0 0.000153988296889436 0.000153988296889436 "DIF" 0
"488" "FBXL17" "TGU29" 3.97429687433042 "AA" 20737720 21018550 0 0 1 0 0 1 6494 280830 1 0 0.000153988296889436 0.000153988296889436 "DIF" 0
"489" "FBXL17" "TGU17" 3.80458980492571 "AB" 20737720 21018550 0 0 1 0 0 1 6494 280830 1 0 0.000153988296889436 0.000153988296889436 "DIF" 0
"490" "FBXL17" "TGU27" 4.02463760312131 "AA" 20737720 21018550 0 0 1 0 0 1 6494 280830 1 0 0.000153988296889436 0.000153988296889436 "DIF" 0
"491" "FBXO4" "TGU14" 2.90560604420233 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"492" "FBXO4" "TGU17" 3.17059871795038 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"493" "FBXO4" "TGU26" 2.81816753584385 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"494" "FBXO4" "TGU27" 3.200245703577 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"495" "FBXO4" "TGU29" 3.17257934696175 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"496" "FCHO2" "TGU27" 3.74844386441529 "AA" 61242477 61324258 0 0 0 0 1 2 5477 81781 3 0.000182581705313128 0.000365163410626255 0.000547745115939383 "DIF" 0.333333333333333
"497" "FCHO2" "TGU14" 3.93767876796895 "AB" 61242477 61324258 0 0 0 0 1 2 5477 81781 3 0.000182581705313128 0.000365163410626255 0.000547745115939383 "DIF" 0.333333333333333
"498" "FCHO2" "TGU29" 3.67039248989896 "AA" 61242477 61324258 0 0 0 0 1 2 5477 81781 3 0.000182581705313128 0.000365163410626255 0.000547745115939383 "DIF" 0.333333333333333
"499" "FCHO2" "TGU17" 3.75003344322094 "AB" 61242477 61324258 0 0 0 0 1 2 5477 81781 3 0.000182581705313128 0.000365163410626255 0.000547745115939383 "DIF" 0.333333333333333
"500" "FCHO2" "TGU26" 3.78176626639565 "AB" 61242477 61324258 0 0 0 0 1 2 5477 81781 3 0.000182581705313128 0.000365163410626255 0.000547745115939383 "DIF" 0.333333333333333
"501" "FEM1C" "TGU17" 3.87457373023585 "AB" 30022819 30119403 0 1 0 0 0 1 7089 96584 1 0 0.000141063619692481 0.000141063619692481 "DIF" 0
"502" "FEM1C" "TGU29" 3.7225882814912 "AA" 30022819 30119403 0 1 0 0 0 1 7089 96584 1 0 0.000141063619692481 0.000141063619692481 "DIF" 0
"503" "FEM1C" "TGU27" 3.77738619400986 "AA" 30022819 30119403 0 1 0 0 0 1 7089 96584 1 0 0.000141063619692481 0.000141063619692481 "DIF" 0
"504" "FEM1C" "TGU14" 3.74820051013526 "AB" 30022819 30119403 0 1 0 0 0 1 7089 96584 1 0 0.000141063619692481 0.000141063619692481 "DIF" 0
"505" "FEM1C" "TGU26" 3.98610268068475 "AB" 30022819 30119403 0 1 0 0 0 1 7089 96584 1 0 0.000141063619692481 0.000141063619692481 "DIF" 0
"506" "FER" "TGU26" 2.47678147216804 "AB" 21102415 21263204 0 0 1 0 0 1 16579 160789 1 0 6.03172688340672e-05 6.03172688340672e-05 "DIF" 0
"507" "FER" "TGU17" 2.33787732656914 "AB" 21102415 21263204 0 0 1 0 0 1 16579 160789 1 0 6.03172688340672e-05 6.03172688340672e-05 "DIF" 0
"508" "FER" "TGU14" 2.36646346903086 "AB" 21102415 21263204 0 0 1 0 0 1 16579 160789 1 0 6.03172688340672e-05 6.03172688340672e-05 "DIF" 0
"509" "FER" "TGU29" 2.34004992738381 "AA" 21102415 21263204 0 0 1 0 0 1 16579 160789 1 0 6.03172688340672e-05 6.03172688340672e-05 "DIF" 0
"510" "FER" "TGU27" 2.5048980333109 "AA" 21102415 21263204 0 0 1 0 0 1 16579 160789 1 0 6.03172688340672e-05 6.03172688340672e-05 "DIF" 0
"511" "FOCAD" "TGU14" 3.46067040271741 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"512" "FOCAD" "TGU17" 3.56430587595202 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"513" "FOCAD" "TGU26" 3.67660872693486 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"514" "FOCAD" "TGU27" 3.62316667222537 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"515" "FOCAD" "TGU29" 3.62027659571491 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"516" "FXN" "TGU14" 4.05194368162368 "AB" 69911988 69923365 0 0 1 0 0 1 2591 11377 1 0 0.000385951370127364 0.000385951370127364 "DIF" 0
"517" "FXN" "TGU29" 4.04696574605042 "AA" 69911988 69923365 0 0 1 0 0 1 2591 11377 1 0 0.000385951370127364 0.000385951370127364 "DIF" 0
"518" "FXN" "TGU27" 4.03249770656725 "AA" 69911988 69923365 0 0 1 0 0 1 2591 11377 1 0 0.000385951370127364 0.000385951370127364 "DIF" 0
"519" "FXN" "TGU26" 4.24481754147437 "AB" 69911988 69923365 0 0 1 0 0 1 2591 11377 1 0 0.000385951370127364 0.000385951370127364 "DIF" 0
"520" "FXN" "TGU17" 3.99063854917725 "AB" 69911988 69923365 0 0 1 0 0 1 2591 11377 1 0 0.000385951370127364 0.000385951370127364 "DIF" 0
"521" "GADD45G" "TGU26" 4.44642005714687 "AB" 7643488 7645206 0 0 3 0 0 1 1177 1718 1 0 0.000849617672047579 0.000849617672047579 "DIF" 0
"522" "GADD45G" "TGU17" 4.62933558160575 "AB" 7643488 7645206 0 0 3 0 0 1 1177 1718 1 0 0.000849617672047579 0.000849617672047579 "DIF" 0
"523" "GADD45G" "TGU14" 4.25407925081434 "AB" 7643488 7645206 0 0 3 0 0 1 1177 1718 1 0 0.000849617672047579 0.000849617672047579 "DIF" 0
"524" "GADD45G" "TGU27" 4.65848564922147 "AA" 7643488 7645206 0 0 3 0 0 1 1177 1718 1 0 0.000849617672047579 0.000849617672047579 "DIF" 0
"525" "GADD45G" "TGU29" 4.57793329072971 "AA" 7643488 7645206 0 0 3 0 0 1 1177 1718 1 0 0.000849617672047579 0.000849617672047579 "DIF" 0
"526" "GALT" "TGU29" 2.37740912986301 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"527" "GALT" "TGU14" 2.51386924410085 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"528" "GALT" "TGU17" 2.53167773918881 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"529" "GALT" "TGU26" 2.14066668451323 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"530" "GALT" "TGU27" 2.3992025933926 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"531" "GAS1" "TGU14" 5.38163127056506 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"532" "GAS1" "TGU17" 5.78975692938351 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"533" "GAS1" "TGU26" 5.53450376130916 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"534" "GAS1" "TGU27" 5.55043126505901 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"535" "GAS1" "TGU29" 5.64040044071217 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"536" "GBA2" "TGU14" 3.34996720474603 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"537" "GBA2" "TGU17" 3.59516649972765 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"538" "GBA2" "TGU26" 3.15304273040526 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"539" "GBA2" "TGU27" 3.75080274339488 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"540" "GBA2" "TGU29" 3.61384241262704 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"541" "GCNT4" "TGU14" 3.98415611233336 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"542" "GCNT4" "TGU17" 2.99182547504266 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"543" "GCNT4" "TGU26" 3.6706803767031 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"544" "GCNT4" "TGU27" 3.0758931487927 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"545" "GCNT4" "TGU29" 3.34803419428121 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"546" "GDA" "TGU14" 2.35690144232127 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"547" "GDA" "TGU17" 2.34216424103068 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"548" "GDA" "TGU26" 2.55200014331097 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"549" "GDA" "TGU27" 2.54260864541733 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"550" "GDA" "TGU29" 2.1269692889171 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"551" "GFM2" "TGU26" 4.48769501067815 "AB" 60519279 60538444 1 0 0 1 2 3 4174 19165 5 0.000479156684235745 0.000718735026353618 0.00119789171058936 "DIF" 0.5
"552" "GFM2" "TGU27" 4.46818307785083 "AA" 60519279 60538444 1 0 0 1 2 3 4174 19165 5 0.000479156684235745 0.000718735026353618 0.00119789171058936 "DIF" 0.5
"553" "GFM2" "TGU29" 4.45388202399529 "AA" 60519279 60538444 1 0 0 1 2 3 4174 19165 5 0.000479156684235745 0.000718735026353618 0.00119789171058936 "DIF" 0.5
"554" "GFM2" "TGU14" 4.1465565653297 "AB" 60519279 60538444 1 0 0 1 2 3 4174 19165 5 0.000479156684235745 0.000718735026353618 0.00119789171058936 "DIF" 0.5
"555" "GFM2" "TGU17" 4.19448533228356 "AB" 60519279 60538444 1 0 0 1 2 3 4174 19165 5 0.000479156684235745 0.000718735026353618 0.00119789171058936 "DIF" 0.5
"556" "GHR" "TGU14" 3.5693233385549 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"557" "GHR" "TGU17" 3.29646840655027 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"558" "GHR" "TGU26" 3.50768379789272 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"559" "GHR" "TGU27" 3.2003575649847 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"560" "GHR" "TGU29" 3.10954908147246 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"561" "GIN1" "TGU26" 2.75076650941773 "AB" 18938580 18945688 3 0 0 0 1 1 2104 7108 2 0.000475285171102662 0.000475285171102662 0.000950570342205323 "DIF" 0.5
"562" "GIN1" "TGU17" 2.28941904494239 "AB" 18938580 18945688 3 0 0 0 1 1 2104 7108 2 0.000475285171102662 0.000475285171102662 0.000950570342205323 "DIF" 0.5
"563" "GIN1" "TGU27" 2.76786620761351 "AA" 18938580 18945688 3 0 0 0 1 1 2104 7108 2 0.000475285171102662 0.000475285171102662 0.000950570342205323 "DIF" 0.5
"564" "GIN1" "TGU14" 2.3530308387415 "AB" 18938580 18945688 3 0 0 0 1 1 2104 7108 2 0.000475285171102662 0.000475285171102662 0.000950570342205323 "DIF" 0.5
"565" "GIN1" "TGU29" 2.46985838426999 "AA" 18938580 18945688 3 0 0 0 1 1 2104 7108 2 0.000475285171102662 0.000475285171102662 0.000950570342205323 "DIF" 0.5
"566" "GOLM1" "TGU14" 3.33655538361327 "AB" 54766563 54802374 0 0 0 0 0 1 3878 35811 1 0 0.000257864878803507 0.000257864878803507 "DIF" 0
"567" "GOLM1" "TGU26" 3.51198860783791 "AB" 54766563 54802374 0 0 0 0 0 1 3878 35811 1 0 0.000257864878803507 0.000257864878803507 "DIF" 0
"568" "GOLM1" "TGU29" 3.13453176517919 "AA" 54766563 54802374 0 0 0 0 0 1 3878 35811 1 0 0.000257864878803507 0.000257864878803507 "DIF" 0
"569" "GOLM1" "TGU17" 3.17855307982227 "AB" 54766563 54802374 0 0 0 0 0 1 3878 35811 1 0 0.000257864878803507 0.000257864878803507 "DIF" 0
"570" "GOLM1" "TGU27" 3.25411886988844 "AA" 54766563 54802374 0 0 0 0 0 1 3878 35811 1 0 0.000257864878803507 0.000257864878803507 "DIF" 0
"571" "GOLPH3" "TGU14" 4.2411354505889 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"572" "GOLPH3" "TGU17" 4.2367835073196 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"573" "GOLPH3" "TGU26" 4.41380816954666 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"574" "GOLPH3" "TGU27" 4.20819858428827 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"575" "GOLPH3" "TGU29" 4.12154218077817 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"576" "GPBP1" "TGU17" 4.75843340234631 "AB" 50649093 50687575 0 0 0 0 0 1 4358 38482 1 0 0.000229463056447912 0.000229463056447912 "DIF" 0
"577" "GPBP1" "TGU27" 4.53676150232759 "AA" 50649093 50687575 0 0 0 0 0 1 4358 38482 1 0 0.000229463056447912 0.000229463056447912 "DIF" 0
"578" "GPBP1" "TGU29" 4.66762468582783 "AA" 50649093 50687575 0 0 0 0 0 1 4358 38482 1 0 0.000229463056447912 0.000229463056447912 "DIF" 0
"579" "GPBP1" "TGU14" 4.43043282202203 "AB" 50649093 50687575 0 0 0 0 0 1 4358 38482 1 0 0.000229463056447912 0.000229463056447912 "DIF" 0
"580" "GPBP1" "TGU26" 5.11137362103828 "AB" 50649093 50687575 0 0 0 0 0 1 4358 38482 1 0 0.000229463056447912 0.000229463056447912 "DIF" 0
"581" "GPX8" "TGU29" 2.24369062625971 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"582" "GPX8" "TGU14" 2.8094846453244 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"583" "GPX8" "TGU17" 2.2566257653176 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"584" "GPX8" "TGU26" 2.20110094511541 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"585" "GPX8" "TGU27" 2.06062444806523 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"586" "GRAMD2B" "TGU14" 2.86280420277292 "AB" 29811333 29846775 1 0 0 0 0 1 3142 35442 1 0 0.000318268618714195 0.000318268618714195 "DIF" 0
"587" "GRAMD2B" "TGU17" 2.76803786125477 "AB" 29811333 29846775 1 0 0 0 0 1 3142 35442 1 0 0.000318268618714195 0.000318268618714195 "DIF" 0
"588" "GRAMD2B" "TGU27" 2.42013493761213 "AA" 29811333 29846775 1 0 0 0 0 1 3142 35442 1 0 0.000318268618714195 0.000318268618714195 "DIF" 0
"589" "GRAMD2B" "TGU29" 2.24028628308988 "AA" 29811333 29846775 1 0 0 0 0 1 3142 35442 1 0 0.000318268618714195 0.000318268618714195 "DIF" 0
"590" "GRAMD2B" "TGU26" 2.37135232515186 "AB" 29811333 29846775 1 0 0 0 0 1 3142 35442 1 0 0.000318268618714195 0.000318268618714195 "DIF" 0
"591" "HABP4" "TGU29" 6.04666928284017 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"592" "HABP4" "TGU14" 6.68414762519707 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"593" "HABP4" "TGU17" 6.44284168610065 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"594" "HABP4" "TGU26" 6.59814420015477 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"595" "HABP4" "TGU27" 5.98494738570229 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"596" "HAUS1" "TGU14" 4.0141619540543 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"597" "HAUS1" "TGU17" 4.19496592051364 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"598" "HAUS1" "TGU26" 3.67735019154964 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"599" "HAUS1" "TGU27" 3.43571438178787 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"600" "HAUS1" "TGU29" 3.8389694593602 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"601" "HAUS6" "TGU14" 4.04399230368873 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"602" "HAUS6" "TGU17" 3.93527817710857 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"603" "HAUS6" "TGU26" 3.84321726315672 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"604" "HAUS6" "TGU27" 4.08807731926724 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"605" "HAUS6" "TGU29" 4.03849880736566 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"606" "HEXB" "TGU29" 4.90709569709073 "AA" 60538578 60555471 1 0 0 0 0 1 1866 16893 1 0 0.000535905680600214 0.000535905680600214 "DIF" 0
"607" "HEXB" "TGU27" 5.00359982393145 "AA" 60538578 60555471 1 0 0 0 0 1 1866 16893 1 0 0.000535905680600214 0.000535905680600214 "DIF" 0
"608" "HEXB" "TGU26" 4.51106516239013 "AB" 60538578 60555471 1 0 0 0 0 1 1866 16893 1 0 0.000535905680600214 0.000535905680600214 "DIF" 0
"609" "HEXB" "TGU17" 5.0426033348283 "AB" 60538578 60555471 1 0 0 0 0 1 1866 16893 1 0 0.000535905680600214 0.000535905680600214 "DIF" 0
"610" "HEXB" "TGU14" 4.80147798450909 "AB" 60538578 60555471 1 0 0 0 0 1 1866 16893 1 0 0.000535905680600214 0.000535905680600214 "DIF" 0
"611" "HINT2" "TGU14" 4.60918119638315 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"612" "HINT2" "TGU17" 4.71158109112863 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"613" "HINT2" "TGU26" 4.30874234118212 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"614" "HINT2" "TGU27" 4.52776971122758 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"615" "HINT2" "TGU29" 4.15263674754948 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"616" "HMGCR" "TGU27" 6.5004139596163 "AA" 60312318 60332351 0 0 0 0 0 1 4613 20033 1 0 0.000216778668978972 0.000216778668978972 "DIF" 0
"617" "HMGCR" "TGU14" 6.08871763674827 "AB" 60312318 60332351 0 0 0 0 0 1 4613 20033 1 0 0.000216778668978972 0.000216778668978972 "DIF" 0
"618" "HMGCR" "TGU29" 6.45470359890928 "AA" 60312318 60332351 0 0 0 0 0 1 4613 20033 1 0 0.000216778668978972 0.000216778668978972 "DIF" 0
"619" "HMGCR" "TGU26" 6.14093833102364 "AB" 60312318 60332351 0 0 0 0 0 1 4613 20033 1 0 0.000216778668978972 0.000216778668978972 "DIF" 0
"620" "HMGCR" "TGU17" 6.19289864452194 "AB" 60312318 60332351 0 0 0 0 0 1 4613 20033 1 0 0.000216778668978972 0.000216778668978972 "DIF" 0
"621" "HMGCS1" "TGU29" 5.68728335776404 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"622" "HMGCS1" "TGU14" 5.73457157129094 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"623" "HMGCS1" "TGU17" 6.08629729286324 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"624" "HMGCS1" "TGU26" 5.6462705942316 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"625" "HMGCS1" "TGU27" 5.47241604784361 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"626" "HNRNPK" "TGU14" 6.13872509985046 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"627" "HNRNPK" "TGU17" 6.26092131748684 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"628" "HNRNPK" "TGU26" 6.40821575318774 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"629" "HNRNPK" "TGU27" 6.02464221686171 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"630" "HNRNPK" "TGU29" 6.09169533771638 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"631" "HOMER1" "TGU17" 2.92908269046887 "AB" 58505186 58593629 0 0 0 0 0 2 3813 88443 2 0 0.000524521374246 0.000524521374246 "DIF" 0
"632" "HOMER1" "TGU26" 3.16306784153976 "AB" 58505186 58593629 0 0 0 0 0 2 3813 88443 2 0 0.000524521374246 0.000524521374246 "DIF" 0
"633" "HOMER1" "TGU29" 3.10263871724564 "AA" 58505186 58593629 0 0 0 0 0 2 3813 88443 2 0 0.000524521374246 0.000524521374246 "DIF" 0
"634" "HOMER1" "TGU14" 2.8931212237288 "AB" 58505186 58593629 0 0 0 0 0 2 3813 88443 2 0 0.000524521374246 0.000524521374246 "DIF" 0
"635" "HOMER1" "TGU27" 3.19841344298213 "AA" 58505186 58593629 0 0 0 0 0 2 3813 88443 2 0 0.000524521374246 0.000524521374246 "DIF" 0
"636" "HSD17B4" "TGU14" 5.86842928695052 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"637" "HSD17B4" "TGU17" 5.95392121172383 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"638" "HSD17B4" "TGU26" 5.9642981030241 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"639" "HSD17B4" "TGU27" 5.92711945611289 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"640" "HSD17B4" "TGU29" 5.97706014143333 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"641" "HSDL2" "TGU29" 3.83538374452264 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"642" "HSDL2" "TGU14" 3.68632315721681 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
